83,4,1.2
83,5,0.265
83,6,1.18
10000,1,33.60666666666666
10000,2,58.97666666666666
10000,3,116.624
10000,4,0.8081914893617022
10000,5,1.7454166666666666
10000,6,13.50090909090909
10000,7,86.08323529411764
10000,8,87.12736842105264
10000,9,44.60736842105263
10001,1,42.73483076923077
10001,2,48.87073825503355
10001,3,95.83066411238825
10001,4,147.4306937394247
10001,5,190.92775649794802
10001,6,138.38459242250286
10001,7,53.64941021126761
10001,8,86.33310020876827
10001,9,92.09068965517241
10002,1,39.90182278481013
10002,2,62.62343944099379
10002,3,74.46531676022454
10002,4,56.65012658227848
10002,5,99.03746659242762
10002,6,99.41447680157947
10002,7,108.58069277108433
10002,8,104.72968216598
10002,9,88.04644219977554
10003,1,41.024405850091405
10003,2,58.98539568345324
10003,3,82.02359451518119
10003,4,102.84719869706841
10003,5,163.68671735241503
10003,6,195.58333333333334
10003,7,106.73064322469983
10003,8,119.19532740501212
10003,9,145.00304414003045
10004,1,18.717056603773585
10004,2,36.92670634920635
10004,3,141.4070588235294
10004,4,74.26884615384616
10004,5,149.38711340206186
10004,6,128.02456140350878
10004,7,70.14569620253165
10004,8,80.71381578947368
10004,9,199.21718954248365
10005,1,12.311252900232018
10005,2,37.48321428571428
10005,3,67.13519379844962
10005,4,118.93685393258426
10005,5,232.38837837837838
10005,6,250.69688073394494
10005,7,85.04733870967742
10005,8,93.90456521739131
10005,9,105.79619047619047
10006,1,20.254880952380955
10006,2,32.95815384615385
10006,3,69.36395833333334
10006,4,212.82072727272725
10006,5,90.0825
10006,6,152.61316455696203
10006,7,54.26990291262136
10006,8,183.59267326732675
10006,9,86.65328947368421
10007,1,17.813942028985508
10007,2,42.670068649885586
10007,3,77.9901304347826
10007,4,140.59929824561402
10007,5,191.03390625
10007,6,103.48387254901961
10007,7,96.4155325443787
10007,8,182.90355855855853
10007,9,159.4524019607843
10009,1,32.71732967032967
10009,2,62.63537512846865
10009,3,62.46015676567657
10009,4,43.39401579986833
10009,5,66.95050131926122
10009,6,99.91877689694225
10009,7,119.1243783068783
10009,8,78.62979761904762
10009,9,110.82766761768903
10010,1,46.980167865707436
10010,2,78.77115942028985
10010,3,75.77088091353997
10010,4,82.77400862068966
10010,5,205.22748717948718
10010,6,97.14761904761906
10010,7,109.4939603960396
10010,8,112.84879614767256
10010,9,126.57387144992526
10011,1,39.325244667503135
10011,2,75.10442307692308
10011,3,86.7483125
10011,4,102.43171471927162
10011,5,144.78410046728973
10011,6,158.08314779270634
10011,7,152.75601634320736
10011,8,135.5902388369678
10011,9,110.04596171376481
10012,1,38.06661625708885
10012,2,55.840393559928444
10012,3,89.79059322033898
10012,4,113.54137203166226
10012,5,155.34363309352517
10012,6,154.57255882352942
10012,7,129.89172818791945
10012,8,145.6461474269819
10012,9,183.95760728218465
10013,1,42.711412698412694
10013,2,56.7503074433657
10013,3,103.52606583072101
10013,4,93.93384803921569
10013,5,85.9129222972973
10013,6,151.5667874794069
10013,7,100.34306451612902
10013,8,107.51666218034994
10013,9,87.29667140825035
10014,1,51.77252782193958
10014,2,61.35931962025317
10014,3,107.6306081081081
10014,4,117.16936170212766
10014,5,98.5333628318584
10014,6,139.34931640625
10014,7,109.80171052631579
10014,8,147.51718894009215
10014,9,197.87499424626006
10016,1,36.690590590590595
10016,2,52.647689393939395
10016,3,68.2507962529274
10016,4,85.240603085554
10016,5,171.9202895752896
10016,6,162.70010763209393
10016,7,112.96461232604373
10016,8,124.41138832997987
10016,9,183.89675238795004
10017,1,43.074150943396226
10017,2,58.059999999999995
10017,3,107.56875968992249
10017,4,238.8540780141844
10017,5,308.89089552238806
10017,6,181.06153846153845
10017,7,170.04108108108107
10017,8,164.94401253918494
10017,9,174.02107883817428
10018,1,40.87267973856209
10018,2,44.787549407114625
10018,3,123.22545801526718
10018,4,121.87036529680366
10018,5,344.22978873239435
10018,6,167.56725490196078
10018,7,71.70532828282828
10018,8,74.84383211678832
10018,9,87.36585086042065
10019,1,43.62719836400818
10019,2,61.0264972972973
10019,3,80.48310200668895
10019,4,134.80460847240053
10019,5,58.044117168429615
10019,6,181.09328968903438
10019,7,89.82375510204082
10019,8,83.8809721175584
10019,9,98.56770921985816
10020,1,41.176
10020,2,32.5372
10020,3,33.581739130434784
10020,4,0.25
10020,5,271.89222222222224
10020,6,487.3988235294118
10020,7,54.548333333333325
10020,8,69.59222222222223
10020,9,11.67909090909091
10021,1,45.03186588921283
10021,2,90.97255395683453
10021,3,90.68047619047618
10021,4,119.39338797814209
10021,5,124.72842696629213
10021,6,181.37740368509213
10021,7,156.23663594470045
10021,8,139.8599754901961
10021,9,298.45603674540683
10022,1,39.497602996254685
10022,2,72.14001915708813
10022,3,93.3354347826087
10022,4,215.32067901234566
10022,5,186.51310139165008
10022,6,192.2368631178707
10022,7,124.8376024590164
10022,8,163.69222014925373
10022,9,151.5981062355658
10023,1,36.47985545335085
10023,2,62.578852459016396
10023,3,90.94851388888888
10023,4,109.68160344827587
10023,5,95.39753548387097
10023,6,123.73586560364464
10023,7,84.77079096045198
10023,8,93.13884615384616
10023,9,135.54884568651275
10024,1,41.74900613496933
10024,2,75.87703457446808
10024,3,96.16527047913446
10024,4,98.059792
10024,5,87.59214199759327
10024,6,153.47257324840766
10024,7,142.73302401746724
10024,8,120.8390017211704
10024,9,84.6280136402387
10025,1,47.52415596330275
10025,2,78.20787274453942
10025,3,81.5049406175772
10025,4,89.67173735725939
10025,5,54.26161518661519
10025,6,158.90626103111936
10025,7,130.85029338327092
10025,8,145.30680641183724
10025,9,98.09353818615752
10026,1,31.258365122615803
10026,2,80.9301367781155
10026,3,78.28143153526972
10026,4,48.10536781609195
10026,5,41.57253343239227
10026,6,80.76028389830508
10026,7,91.68015713387807
10026,8,115.09298129149064
10026,9,69.54571766095688
10027,1,44.53060273972603
10027,2,60.714598130841125
10027,3,92.27544201135441
10027,4,49.84573505654281
10027,5,72.15259740259741
10027,6,97.08682342093131
10027,7,138.99512271540468
10027,8,145.2691462264151
10027,9,107.98998071979435
10028,1,45.18104212860311
10028,2,94.45656050955414
10028,3,98.64094382022472
10028,4,80.17707070707071
10028,5,42.054386174016685
10028,6,100.68170814479639
10028,7,106.37928128872367
10028,8,91.02790523690774
10028,9,175.89839793281652
10029,1,38.26205708661417
10029,2,70.25122873345936
10029,3,62.443747913188645
10029,4,52.12044462409054
10029,5,54.64506159014558
10029,6,85.02509588179818
10029,7,116.76514511873351
10029,8,91.79745138178096
10029,9,126.73979896611142
10030,1,54.099559055118114
10030,2,66.09789649415693
10030,3,89.10638573743923
10030,4,31.270647382920114
10030,5,68.46431699687174
10030,6,105.1866768292683
10030,7,221.58011904761906
10030,8,164.16214963119074
10030,9,184.13200245700247
10031,1,45.223404088050316
10031,2,78.49837571780148
10031,3,73.24541405706333
10031,4,35.65369608493696
10031,5,68.37448912597456
10031,6,107.75416327568668
10031,7,89.47982471264368
10031,8,105.09099108367627
10031,9,101.42840158045976
10032,1,36.107349491790465
10032,2,73.9682826622843
10032,3,66.13911953352769
10032,4,43.66559912854031
10032,5,60.746397804054055
10032,6,76.75417210183042
10032,7,74.36097218678235
10032,8,71.70307715311004
10032,9,171.02713938411668
10033,1,42.41009450171821
10033,2,77.22495949594959
10033,3,77.29551584625759
10033,4,52.036008658008654
10033,5,53.685313069908815
10033,6,135.91191119005327
10033,7,97.86726587301588
10033,8,76.3595437079731
10033,9,182.3122267206478
10034,1,34.89533952823445
10034,2,63.23706497386109
10034,3,88.94779863481229
10034,4,55.33699224806202
10034,5,30.696106483158275
10034,6,69.87697754353803
10034,7,54.70985926928281
10034,8,41.49715130759652
10034,9,92.03472813238771
10035,1,43.90496124031008
10035,2,76.42058139534885
10035,3,83.57371232876712
10035,4,78.90965994962217
10035,5,97.34990872210953
10035,6,167.67015120274914
10035,7,157.7672972972973
10035,8,107.76554512635379
10035,9,111.52567596566523
10036,1,44.31974533106961
10036,2,81.40848126232741
10036,3,136.25313620071685
10036,4,192.4473828125
10036,5,137.90132730015083
10036,6,156.20322281167108
10036,7,85.4116219839142
10036,8,131.82283018867923
10036,9,116.87417236662107
10037,1,56.82472843450479
10037,2,52.38771863117871
10037,3,70.82557522123894
10037,4,36.122034739454094
10037,5,31.02299689440994
10037,6,98.1582560483871
10037,7,155.27511033681765
10037,8,148.21247148288973
10037,9,76.04072580645162
10038,1,15.665495652173913
10038,2,32.000324324324325
10038,3,68.38739952718676
10038,4,81.90367647058824
10038,5,48.85120593692022
10038,6,108.44138004246284
10038,7,94.75491557223265
10038,8,84.80965789473684
10038,9,137.79697530864198
10039,1,42.38361467889908
10039,2,114.0097635135135
10039,3,88.69900990099009
10039,4,40.476235465116275
10039,5,60.40206088992974
10039,6,155.814315129812
10039,7,138.72923172242875
10039,8,141.7131267874166
10039,9,119.2634843205575
10040,1,30.787079953650057
10040,2,55.133231773667035
10040,3,54.938211046990936
10040,4,34.245657546337156
10040,5,25.65184373708144
10040,6,68.8489794933655
10040,7,36.026592870544086
10040,8,51.276983935742976
10040,9,136.44231001206273
10041,1,0.96
10041,2,0.0
10041,3,514.055
10041,4,0.06
10041,6,9.691666666666665
10041,7,116.81
10041,8,25.05
10041,9,18.176666666666666
10044,1,42.905625
10044,2,13.649999999999999
10044,3,128.62333333333333
10044,4,26.69022222222222
10044,5,40.80828571428572
10044,6,174.586875
10044,7,89.51277777777779
10044,8,126.96464285714286
10044,9,233.21578947368423
10045,1,35.86
10045,2,1.52
10045,3,288.0
10045,4,0.16
10045,5,1.01
10045,9,306.90000000000003
10048,8,0.21
10048,9,7.65
10055,3,166.8
10055,9,230.31
10065,1,43.357570093457944
10065,2,83.09609195402298
10065,3,89.55956228956228
10065,4,127.33652459016393
10065,5,117.0220474777448
10065,6,173.06087719298245
10065,7,92.42934097421204
10065,8,139.393625
10065,9,139.1887087912088
10069,1,58.665
10069,2,111.08653846153847
10069,3,105.5224
10069,4,41.61304347826087
10069,5,48.33419354838709
10069,6,107.79612903225807
10069,7,79.13119047619048
10069,8,67.67652173913044
10069,9,63.63409090909091
10075,1,50.46982142857143
10075,2,128.88050505050506
10075,3,112.27483394833948
10075,4,87.17497797356829
10075,5,355.5625458715596
10075,6,187.99736389684816
10075,7,180.4062663185379
10075,8,179.55735714285714
10075,9,205.37914965986394
10103,1,0.7599999999999999
10103,2,28.502857142857145
10103,3,0.36
10103,4,1694.82
10103,5,0.02
10103,6,0.0
10103,8,31.810000000000002
10103,9,2.72
10105,1,103.34666666666665
10105,3,44.5
10105,4,0.12
10105,5,2.0525
10105,6,2159.32
10105,7,69.42
10105,8,0.72
10105,9,4.673333333333334
10106,2,1.3
10106,3,60.31666666666666
10106,4,0.65
10107,3,18.682727272727274
10107,5,21.41
10107,8,2.8600000000000003
10110,1,12.72
10110,2,90.09
10110,4,1243.08
10110,7,2.3200000000000003
10111,3,1.27
10111,4,360.86749999999995
10111,5,0.06
10111,7,3.5
10111,8,995.74
10112,2,0.15
10112,3,816.36
10112,4,43.38999999999999
10112,6,24.92
10112,7,2.07
10112,8,425.5566666666666
10112,9,146.09333333333333
10115,3,171.99
10115,5,352.605
10115,8,388.25444444444446
10118,1,100.92999999999999
10118,2,11.89
10118,3,30.245
10118,4,2122.95
10118,6,635.28
10118,7,30.956666666666667
10118,8,34.765
10119,1,125.4725
10119,2,20.525000000000002
10119,3,22.575
10119,4,871.385
10119,5,7.911
10119,6,1.2506666666666668
10119,7,3.2329999999999997
10119,8,4.076666666666667
10119,9,6.914545454545456
10120,1,5.6933333333333325
10120,2,10.326666666666666
10120,3,78.94666666666667
10120,4,3.268333333333333
10120,5,841.4766666666666
10120,6,0.22333333333333336
10120,7,78.46625
10120,8,92.75375000000001
10121,1,21.798333333333332
10121,2,159.36555555555555
10121,3,580.9663636363637
10121,4,745.87875
10121,5,856.5074999999999
10121,6,697.8671428571428
10121,7,13.7825
10121,8,201.835
10121,9,132.13153846153847
10122,2,0.73
10122,3,89.16
10122,4,0.0
10122,5,1151.44
10122,7,39.76
10123,1,6.734
10123,2,3.01
10123,4,0.05
10123,6,1.705
10123,7,6.48
10123,8,0.19
10123,9,0.44333333333333336
10128,1,51.39875536480687
10128,2,94.55580865603645
10128,3,91.90372180451128
10128,4,84.52528301886792
10128,5,65.78187692307692
10128,6,179.71017156862746
10128,7,129.79888226527572
10128,8,157.56759292035397
10128,9,158.79642984014208
10151,1,2.8549999999999995
10151,7,0.29
10151,8,0.24666666666666667
10151,9,2.265
10152,1,16.93
10152,2,22.035
10152,3,168.0
10152,6,2228.2
10152,9,11.37
10153,6,48.755
10153,7,65.66714285714285
10153,8,0.19
10154,1,3.14
10154,3,33.67666666666667
10154,6,757.9566666666668
10154,7,550.75
10154,8,24.877499999999998
10154,9,0.58
10155,1,4.2
10155,3,35.93
10155,4,761.045
10155,6,1.5999999999999999
10155,8,0.61
10158,3,24.0
10158,4,1570.9
10158,8,0.07
10162,1,14.370000000000001
10162,3,10.61
10162,4,0.44
10162,5,0.49666666666666665
10162,6,0.26999999999999996
10162,7,35.765
10162,8,27.57
10162,9,0.155
10165,1,2.185
10165,2,359.0775
10165,4,0.5266666666666667
10165,6,971.1
10165,7,63.99
10165,8,0.285
10166,1,0.44
10166,5,0.04
10167,7,2.48
10168,1,2.6300000000000003
10168,2,259.8425
10168,3,102.35249999999999
10168,4,221.72333333333333
10168,5,1087.7525
10168,6,0.37
10168,7,0.17333333333333334
10168,9,4.25
10169,1,7.8149999999999995
10169,2,2.408333333333333
10169,3,6.524615384615384
10169,4,18.61875
10169,5,8.437058823529412
10169,6,7.27
10169,7,8.825918367346938
10169,8,12.35754716981132
10169,9,4.60063829787234
10170,1,121.98
